Hour number,Solar,Wind,SolarTracking,Grid,RampDummy
4214,0.701260825,0.075735,0,0,1
4215,0.957651982,0.156948636,0,0,1
4216,0.987251408,0.252374091,0,0,1
4217,0.929596253,0.532275455,0,0,1
4218,0.674197276,0.655629545,0,0,1
4219,0.164971436,0.653133636,0,0,1
4220,0,0.715678182,0,0,1
4221,0,0.902652273,0,0,1
4222,0,0.911539091,0,0,1
4223,0,0.908315909,0,0,1
4224,0,0.888535,0,0,1
4225,0,0.889028182,0,0,1
4226,0,0.881818182,0,0,1
4227,0,0.883015909,0,0,1
4228,0,0.899173636,0,0,1
4229,0,0.903547727,0,0,1
4230,0.190559702,0.889522273,0,0,1
4231,0.659667067,0.809282273,0,0,1
4232,0.308328022,0.632585909,0,0,1
4233,0.423111956,0.411800455,0,0,1
4234,0.777091896,0.160746364,0,0,1
4235,0.987251408,0.016039091,0,0,1
4236,0.987251408,0.000554545,0,0,1
4237,0.987251408,0.030955,0,0,1
4238,0.987251408,0.20808,0,0,1
4239,0.987251408,0.203046818,0,0,1
4240,0.987251408,0.18205,0,0,1
4241,0.960750434,0.165559091,0,0,1
4242,0.769299495,0.259255909,0,0,1
4243,0.181358772,0.769730909,0,0,1
4244,0,0.872049091,0,0,1
4245,0,0.911243636,0,0,1
4246,0,0.911531818,0,0,1
4247,0,0.910689545,0,0,1
4248,0,0.910875,0,0,1
4249,0,0.909491818,0,0,1
4250,0,0.909916818,0,0,1
4251,0,0.907428636,0,0,1
4252,0,0.900798636,0,0,1
4253,0,0.877547273,0,0,1
4254,0.252962283,0.848086364,0,0,1
4255,0.800582958,0.732385455,0,0,1
4256,0.962914298,0.545531364,0,0,1
4257,0.987251408,0.349349091,0,0,1
4258,0.987251408,0.162717727,0,0,1
4259,0.987251408,0.074337273,0,0,1
4260,0.987251408,0.019789545,0,0,1
4261,0.987251408,0.007529545,0,0,1
4262,0.987251408,0.027223636,0,0,1
4263,0.987251408,0.051405455,0,0,1
4264,0.987251408,0.072586364,0,0,1
4265,0.971060918,0.177067273,0,0,1
4266,0.782725238,0.507450455,0,0,1
4267,0.187582403,0.738771364,0,0,1
4268,0,0.880917273,0,0,1
4269,0,0.907853636,0,0,1
4270,0,0.912196364,0,0,1
4271,0,0.911272273,0,0,1
4272,0,0.889461364,0,0,1
4273,0,0.876395455,0,0,1
4274,0,0.869668636,0,0,1
4275,0,0.850481818,0,0,1
4276,0,0.843156818,0,0,1
4277,0,0.838795,0,0,1
4278,0.250374266,0.868395909,0,0,1
4279,0.806618501,0.762915455,0,0,1
4280,0.969627004,0.604462727,0,0,1
4281,0.984355057,0.430433182,0,0,1
4282,0.987251408,0.241161364,0,0,1
4283,0.987251408,0.119844545,0,0,1
4284,0.987251408,0.106300455,0,0,1
4285,0.987251408,0.099938182,0,0,1
4286,0.970891673,0.124308182,0,0,1
4287,0.942701904,0.176742273,0,0,1
4288,0.884341692,0.241590455,0,0,1
4289,0.588483965,0.342518182,0,0,1
4290,0.418190591,0.488134091,0,0,1
4291,0.066686301,0.516807273,0,0,1
4292,0,0.521609091,0,0,1
4293,0,0.563083636,0,0,1
4294,0,0.655347727,0,0,1
4295,0,0.726060455,0,0,1
4296,0,0.820765909,0,0,1
4297,0,0.859759545,0,0,1
4298,0,0.863052273,0,0,1
4299,0,0.859240455,0,0,1
4300,0,0.831927727,0,0,1
4301,0,0.856475,0,0,1
4302,0.241152971,0.839635,0,0,1
4303,0.758951873,0.867646364,0,0,1
4304,0.881890221,0.878533636,0,0,1
4305,0.987251408,0.878571364,0,0,1
4306,0.987251408,0.840902273,0,0,1
4307,0.987251408,0.782480455,0,0,1
4308,0.987251408,0.646995909,0,0,1
4309,0.987251408,0.433939091,0,0,1
4310,0.987251408,0.287073636,0,0,1
4311,0.987251408,0.303935,0,0,1
4312,0.987251408,0.402153182,0,0,1
4313,0.963512888,0.501240909,0,0,1
4314,0.774979646,0.648624545,0,0,1
4315,0.183633467,0.827976818,0,0,1
4316,0,0.901393636,0,0,1
4317,0,0.911091364,0,0,1
4318,0,0.908062273,0,0,1
4319,0,0.910434545,0,0,1
4320,0,0.912412727,0,0,1
4321,0,0.910009545,0,0,1
4322,0,0.903791818,0,0,1
4323,0,0.87986,0,0,1
4324,0,0.864232727,0,0,1
4325,0,0.877472273,0,0,1
4326,0.231598227,0.905227273,0,0,1
4327,0.79070003,0.884040909,0,0,1
4328,0.958484255,0.823915,0,0,1
4329,0.987251408,0.662900455,0,0,1
4330,0.987251408,0.44276,0,0,1
4331,0.987251408,0.232455455,0,0,1
4332,0.987251408,0.06303,0,0,1
4333,0.987251408,0.028943182,0,0,1
4334,0.987251408,0.060150455,0,0,1
4335,0.987251408,0.113255909,0,0,1
4336,0.987251408,0.20137,0,0,1
4337,0.972438102,0.355813636,0,0,1
4338,0.79314509,0.700579545,0,0,1
4339,0.188984586,0.757575909,0,0,1
4340,0,0.885467727,0,0,1
4341,0,0.912721818,0,0,1
4342,0,0.909515,0,0,1
4343,0,0.906609545,0,0,1
4344,0,0.906676818,0,0,1
4345,0,0.900443636,0,0,1
4346,0,0.896307727,0,0,1
4347,0,0.890322727,0,0,1
4348,0,0.737475909,0,0,1
4349,0,0.753970909,0,0,1
4350,0.051820585,0.709208182,0,0,1
4351,0.037129165,0.437780909,0,0,1
4352,0.110555572,0.149182727,0,0,1
4353,0.131133703,0.066252273,0,0,1
4354,0.173760081,0.069502273,0,0,1
4355,0.698190029,0.064323636,0,0,1
4356,0.924363749,0.133546818,0,0,1
4357,0.987251408,0.197908636,0,0,1
4358,0.743581125,0.208951364,0,0,1
4359,0.813257376,0.244454545,0,0,1
4360,0.779726911,0.358553182,0,0,1
4361,0.615528168,0.451648182,0,0,1
4362,0.496970203,0.588854545,0,0,1
4363,0.187008839,0.706923182,0,0,1
4364,0,0.763434545,0,0,1
4365,0,0.750800909,0,0,1
4366,0,0.745040455,0,0,1
4367,0,0.744850455,0,0,1
4368,0,0.735795,0,0,1
4369,0,0.740656364,0,0,1
4370,0,0.749046818,0,0,1
4371,0,0.746511364,0,0,1
4372,0,0.651215909,0,0,1
4373,0,0.553128182,0,0,1
4374,0.158100643,0.384081364,0,0,1
4375,0.39097372,0.296327273,0,0,1
4376,0.723093674,0.415210455,0,0,1
4377,0.679269392,0.470292273,0,0,1
4378,0.865870865,0.365431364,0,0,1
4379,0.161789471,0.184798636,0,0,1
4380,0.974794387,0.203121818,0,0,1
4381,0.981868153,0.271495909,0,0,1
4382,0.987251408,0.320634091,0,0,1
4383,0.987251408,0.525219091,0,0,1
4384,0.987251408,0.304250455,0,0,1
4385,0.954032354,0.611343636,0,0,1
4386,0.686942921,0.692143636,0,0,1
4387,0.183740528,0.799362727,0,0,1
4388,0,0.676854091,0,0,1
4389,0,0.882986818,0,0,1
4390,0,0.858452273,0,0,1
4391,0,0.870212727,0,0,1
4392,0,0.808710455,0,0,1
4393,0,0.845012727,0,0,1
4394,0,0.706553636,0,0,1
4395,0,0.606806364,0,0,1
4396,0,0.535917273,0,0,1
4397,0,0.322614091,0,0,1
4398,0.165708019,0.261744545,0,0,1
4399,0.433605351,0.089219091,0,0,1
4400,0.458985823,0.012050455,0,0,1
4401,0.817426201,0.002547273,0,0,1
4402,0.924250807,0,0,0,1
4403,0.933866129,0.008765,0,0,1
4404,0.987251408,0.085846364,0,0,1
