,Latitude,Longitude,Country,Objective,Wind,Solar,SolarTracking,Grid,RampDummy,Electrolysis,HydrogenCompression,HydrogenFromStorage,HB,BatteryInterfaceIn,BatteryInterfaceOut,HydrogenFuelCell,PenaltyLink,Ammonia,CompressedH2Store,Battery,AccumulatedPenalty,Hydrogen Storage (t)
-45_-1,-45,-1,None,0.2668683261848567,1275.255655453547,655.9633636498363,0.0,0.0,0.0,1196.1939704047952,291.9764065784427,361.76390984163277,134.9331065667138,0.15455292901353881,0.1530073997234034,74.68023231029247,1000000.0,14688.946461930174,1340.3448215770138,0.1530073997234034,10000000.0,34.01890410093944
-44_-2,-44,-2,None,0.29242897562872466,1222.8363297086064,1225.9442543030584,0.0,0.0,0.0,1353.387174226488,261.19171883916795,548.9386217847554,132.34602495909365,0.42781854693751387,0.4235403614681387,72.74704178482185,1000000.0,15762.495192040005,3710.2135664608954,0.8470807229362775,10000000.0,94.167857016774
-44_-1,-44,-1,None,0.29242897562872466,1222.8363297086064,1225.9442543030584,0.0,0.0,0.0,1353.387174226488,261.19171883916795,548.9386217847554,132.34602495909365,0.42781854693751387,0.4235403614681387,72.74704178482185,1000000.0,15762.495192040005,3710.2135664608954,0.8470807229362775,10000000.0,94.167857016774
-43_-2,-43,-2,None,0.30669657657728966,1135.3736407851766,1681.4436399040278,0.0,0.0,0.0,1537.6898949772162,400.97246428974097,858.0996522797499,135.67445845527322,0.48219261528993024,0.4773706891370309,74.49743355851997,1000000.0,17464.050531751687,4181.767236840391,1.9094827565481236,10000000.0,106.13622428528912
-43_-1,-43,-1,None,0.30669657657728966,1135.3736407851766,1681.4436399040278,0.0,0.0,0.0,1537.6898949772162,400.97246428974097,858.0996522797499,135.67445845527322,0.48219261528993024,0.4773706891370309,74.49743355851997,1000000.0,17464.050531751687,4181.767236840391,1.9094827565481236,10000000.0,106.13622428528912
-42_-2,-42,-2,None,0.2989729780672029,1381.617026378815,851.7367144200731,0.0,0.0,0.0,1386.018858752143,210.81818668592757,440.90183471654433,143.52789322869455,0.2852614236787723,0.2824088094419845,79.21775081727756,1000000.0,20784.864295918484,2473.9011707117843,1.1296352377679382,10000000.0,62.78936981501991
-42_-1,-42,-1,None,0.2989729780672029,1381.617026378815,851.7367144200731,0.0,0.0,0.0,1386.018858752143,210.81818668592757,440.90183471654433,143.52789322869455,0.2852614236787723,0.2824088094419845,79.21775081727756,1000000.0,20784.864295918484,2473.9011707117843,1.1296352377679382,10000000.0,62.78936981501991
-41_-2,-41,-2,None,0.28704117510072336,1362.5950226934694,636.499677646082,0.0,0.0,0.0,1298.9711321680434,128.7512603152519,386.5244983089791,144.2185792224986,0.23920248063126243,0.23681045582494978,79.68504915519118,1000000.0,23374.74533149516,2074.45959302656,0.7104313674748494,10000000.0,52.65125870625787
-41_-1,-41,-1,None,0.28704117510072336,1362.5950226934694,636.499677646082,0.0,0.0,0.0,1298.9711321680434,128.7512603152519,386.5244983089791,144.2185792224986,0.23920248063126243,0.23681045582494978,79.68504915519118,1000000.0,23374.74533149516,2074.45959302656,0.7104313674748494,10000000.0,52.65125870625787
-40_-2,-40,-2,None,0.293503295493762,1392.9633564657734,789.3392461460811,0.0,0.0,0.0,1311.1932727038331,137.4975410510158,387.352689796616,144.51310195227484,0.2182951346387905,0.21611218329240256,79.8866140829561,1000000.0,26272.72293639106,1893.1427256414465,0.21611218329240256,10000000.0,48.04930775739712
-40_-1,-40,-1,None,0.293503295493762,1392.9633564657734,789.3392461460811,0.0,0.0,0.0,1311.1932727038331,137.4975410510158,387.352689796616,144.51310195227484,0.2182951346387905,0.21611218329240256,79.8866140829561,1000000.0,26272.72293639106,1893.1427256414465,0.21611218329240256,10000000.0,48.04930775739712
-39_-2,-39,-2,None,0.3383578380371475,1334.83513676717,2105.7873446070325,0.0,0.0,0.0,1570.523936962853,351.1315783480843,424.0035428547849,146.8065164415418,0.3572244590087237,0.3536522144186364,80.90854790498028,1000000.0,25655.185590958597,3097.993398307255,1.7682610720931822,10000000.0,78.62927406871206
-39_-1,-39,-1,None,0.3383578380371475,1334.83513676717,2105.7873446070325,0.0,0.0,0.0,1570.523936962853,351.1315783480843,424.0035428547849,146.8065164415418,0.3572244590087237,0.3536522144186364,80.90854790498028,1000000.0,25655.185590958597,3097.993398307255,1.7682610720931822,10000000.0,78.62927406871206
-38_-2,-38,-2,None,0.3688902702005215,1406.4607859391613,2585.160195124114,0.0,0.0,0.0,1697.0257361576937,397.57605424784987,632.3768371360896,156.07054499993504,0.39716046768333857,0.3931888630065052,86.10880974110962,1000000.0,32061.489922063298,3444.3344399369857,1.9460862916483592,10000000.0,87.41965583596411
-38_-1,-38,-1,None,0.3688902702005215,1406.4607859391613,2585.160195124114,0.0,0.0,0.0,1697.0257361576937,397.57605424784987,632.3768371360896,156.07054499993504,0.39716046768333857,0.3931888630065052,86.10880974110962,1000000.0,32061.489922063298,3444.3344399369857,1.9460862916483592,10000000.0,87.41965583596411
-37_-2,-37,-2,None,0.39361126993611856,1328.2821505649456,3392.5811867419975,0.0,0.0,0.0,1862.142644977845,524.9959591468598,938.1552508596709,158.74365534202312,0.4895166876389504,0.4846215207625608,87.30000237788089,1000000.0,28270.727952242207,4245.284521880033,2.4231076038128174,10000000.0,107.74833811878257
-37_-1,-37,-1,None,0.39361126993611856,1328.2821505649456,3392.5811867419975,0.0,0.0,0.0,1862.142644977845,524.9959591468598,938.1552508596709,158.74365534202312,0.4895166876389504,0.4846215207625608,87.30000237788089,1000000.0,28270.727952242207,4245.284521880033,2.4231076038128174,10000000.0,107.74833811878257
